,2-gram,count
0,"('hr', 'min')",879
1,"('pg', 'hr')",401
2,"('kabul', 'airport')",299
3,"('nr', 'hr')",197
4,"('fake', 'news')",193
5,"('new', 'york')",143
6,"('year', 'old')",139
7,"('white', 'house')",123
8,"('united', 'state')",120
9,"('sat', 'the')",115
10,"('key', 'message')",111
11,"('he', 'said')",110
12,"('ifc', 'sun')",107
13,"('prime', 'minister')",104
14,"('donald', 'trump')",95
15,"('air', 'force')",95
16,"('said', 'the')",95
17,"('joe', 'biden')",94
18,"('ifc', 'sat')",93
19,"('ifc', 'fri')",83
20,"('ifc', 'wed')",82
21,"('min', 'tcm')",82
22,"('social', 'medium')",81
23,"('min', 'epix')",81
24,"('new', 'delhi')",79
25,"('said', 'we')",78
26,"('international', 'airport')",78
27,"('state', 'department')",75
28,"('ifc', 'thur')",74
29,"('last', 'week')",73
30,"('high', 'school')",73
31,"('ifc', 'tues')",73
32,"('fri', 'the')",72
33,"('coast', 'guard')",69
34,"('sun', 'the')",69
35,"('service', 'member')",68
36,"('airport', 'kabul')",68
37,"('people', 'killed')",66
38,"('hamid', 'karzai')",65
39,"('box', 'office')",64
40,"('tues', 'the')",64
41,"('last', 'year')",63
42,"('evacuation', 'flight')",62
43,"('islamic', 'state')",60
44,"('encore', 'tues')",60
45,"('two', 'month')",60
46,"('last', 'night')",59
47,"('audio', 'woman')",59
48,"('woman', 'welded')",59
49,"('welded', 'home')",59
50,"('home', 'begging')",59
51,"('karzai', 'international')",59
52,"('two', 'week')",59
53,"('min', 'hbo')",58
54,"('killed', 'wounded')",58
55,"('leap', 'death')",58
56,"('death', 'latest')",58
57,"('latest', 'lockdown')",58
58,"('lockdown', 'drove')",58
59,"('escorted', 'away')",58
60,"('fox', 'news')",57
61,"('outside', 'home')",57
62,"('resident', 'escorted')",57
63,"('away', 'russian')",57
64,"('russian', 'soldier')",57
65,"('we', 're')",56
66,"('encore', 'sat')",56
67,"('wounded', 'missing')",56
68,"('missing', 'four')",56
69,"('four', 'daysrussian')",56
70,"('daysrussian', 'general')",56
71,"('general', 'face')",56
72,"('face', 'mutinous')",56
73,"('mutinous', 'troop')",56
74,"('flee', 'burning')",56
75,"('burning', 'tank')",56
76,"('tank', 'unit')",56
77,"('unit', 'targeted')",56
78,"('make', 'sure')",56
79,"('kabul', 'afghanistan')",56
80,"('star', 'film')",55
81,"('film', 'box')",55
82,"('office', 'hit')",55
83,"('hit', 'indie')",55
84,"('indie', 'import')",55
85,"('import', 'movie')",55
86,"('tues', 'ifc')",55
87,"('drove', 'despairflaming')",55
88,"('despairflaming', 'bright')",55
89,"('bright', 'meteor')",55
90,"('meteor', 'drop')",55
91,"('mr', 'farthing')",55
92,"('bbc', 'america')",55
93,"('president', 'joe')",54
94,"('drop', 'sky')",54
95,"('sky', 'rural')",54
96,"('carter', 'girlfriend')",54
97,"('girlfriend', 'sob')",54
98,"('sob', 'outside')",54
99,"('home', 'news')",54
