,2-gram,count
0,"('nuclear', 'weapon')",1508
1,"('united', 'state')",1428
2,"('prime', 'minister')",524
3,"('human', 'right')",512
4,"('vladimir', 'putin')",405
5,"('middle', 'east')",376
6,"('islamic', 'state')",355
7,"('united', 'nation')",351
8,"('read', 'more')",344
9,"('dirty', 'bomb')",316
10,"('may', 'earn')",311
11,"('earn', 'affiliate')",310
12,"('affiliate', 'commission')",310
13,"('commission', 'purchase')",310
14,"('purchase', 'something')",310
15,"('something', 'recommended')",310
16,"('recommended', 'link')",310
17,"('nuclear', 'war')",305
18,"('use', 'nuclear')",304
19,"('saudi', 'arabia')",277
20,"('national', 'security')",270
21,"('war', 'ukraine')",268
22,"('president', 'vladimir')",263
23,"('said', 'the')",263
24,"('link', 'article')",257
25,"('social', 'medium')",249
26,"('microsoft', 'may')",249
27,"('north', 'korea')",244
28,"('he', 'said')",236
29,"('northern', 'syria')",236
30,"('white', 'house')",231
31,"('military', 'operation')",228
32,"('foreign', 'minister')",225
33,"('defense', 'minister')",225
34,"('nuclear', 'power')",223
35,"('official', 'said')",221
36,"('last', 'month')",221
37,"('world', 'war')",218
38,"('cold', 'war')",218
39,"('russian', 'force')",215
40,"('russian', 'president')",214
41,"('kurdish', 'group')",214
42,"('year', 'old')",210
43,"('security', 'council')",209
44,"('soviet', 'union')",208
45,"('foreign', 'policy')",208
46,"('invasion', 'ukraine')",207
47,"('twitter', 'com')",206
48,"('joe', 'biden')",206
49,"('new', 'york')",199
50,"('air', 'force')",198
51,"('pic', 'twitter')",197
52,"('security', 'force')",196
53,"('http', 'www')",196
54,"('armed', 'force')",195
55,"('news', 'agency')",193
56,"('so', 'called')",188
57,"('nuclear', 'attack')",188
58,"('two', 'country')",172
59,"('told', 'reporter')",169
60,"('at', 'time')",166
61,"('al', 'qaeda')",166
62,"('al', 'assad')",162
63,"('last', 'week')",162
64,"('imran', 'khan')",160
65,"('climate', 'change')",159
66,"('donald', 'trump')",158
67,"('tactical', 'nuclear')",157
68,"('militant', 'group')",157
69,"('foreign', 'ministry')",154
70,"('european', 'union')",152
71,"('president', 'joe')",151
72,"('the', 'united')",151
73,"('last', 'year')",151
74,"('he', 'also')",150
75,"('civil', 'war')",150
76,"('first', 'time')",145
77,"('world', 'cup')",145
78,"('recep', 'tayyip')",145
79,"('operation', 'syria')",145
80,"('military', 'action')",144
81,"('international', 'law')",144
82,"('president', 'recep')",144
83,"('long', 'term')",141
84,"('ministry', 'said')",140
85,"('russian', 'troop')",139
86,"('biden', 'administration')",139
87,"('russian', 'federation')",138
88,"('the', 'russian')",138
89,"('psychological', 'war')",138
90,"('syrian', 'democratic')",134
91,"('year', 'ago')",133
92,"('pakistan', 'nuclear')",133
93,"('iraq', 'syria')",132
94,"('russian', 'military')",131
95,"('democratic', 'force')",131
96,"('chemical', 'weapon')",130
97,"('counter', 'terrorism')",130
98,"('nuclear', 'bomb')",128
99,"('took', 'place')",127
